- ΤΕΝΕΡΓ - 
Ημ/νία,Κλείσιμο,ΜΕΤ.%,Άνοιγμα,Υψηλό,Χαμηλό,Όγκος,Τζίρος
10/7/2017,"3,8770","3,3316%","3,752","3,906","3,752",44.971,"172.315,82"
07/7/2017,"3,7520","-2,0110%","3,82","3,829","3,733",28.732,"108.582,08"
06/7/2017,"3,8290","0,0000%","3,829","3,848","3,791",33.816,"129.010,53"
05/7/2017,"3,8290","1,0024%","3,82","3,877","3,733",49.582,"189.601,34"
04/7/2017,"3,7910","-2,9442%","3,944","3,944","3,791",45.973,"176.712,65"
03/7/2017,"3,9060","2,2513%","3,839","3,963","3,829",66.863,"260.643,58"
30/6/2017,"3,8200","2,5779%","3,724","3,829","3,686",46.655,"176.512,05"
29/6/2017,"3,7240","1,3058%","3,743","3,752","3,686",38.627,"143.828,45"
28/6/2017,"3,6760","2,9404%","3,571","3,772","3,571",99.667,"369.840,19"
27/6/2017,"3,5710","3,8987%","3,408","3,599","3,398",103.172,"359.243,57"
26/6/2017,"3,4370","-0,2612%","3,427","3,484","3,427",30.130,"103.871,58"
23/6/2017,"3,4460","0,8487%","3,446","3,484","3,408",40.327,"139.314,51"
22/6/2017,"3,4170","3,4514%","3,303","3,532","3,283",111.078,"381.963,58"
21/6/2017,"3,3030","-1,4030%","3,35","3,35","3,274",43.660,"144.332,28"
20/6/2017,"3,3500","0,2694%","3,312","3,379","3,312",35.379,"118.498,22"
19/6/2017,"3,3410","3,2447%","3,236","3,37","3,197",143.607,"473.797,62"
16/6/2017,"3,2360","1,2199%","3,245","3,274","3,159",428.673,"1.382.342,24"
15/6/2017,"3,1970","-3,2092%","3,264","3,274","3,188",99.816,"321.178,81"
14/6/2017,"3,3030","-1,4030%","3,35","3,35","3,274",71.803,"237.459,91"
13/6/2017,"3,3500","-0,5935%","3,37","3,398","3,274",116.354,"388.067,34"
12/6/2017,"3,3700","2,9322%","3,226","3,408","3,217",193.915,"647.235,86"
09/6/2017,"3,2740","5,5448%","3,121","3,293","3,102",108.236,"346.681,76"
08/6/2017,"3,1020","2,5455%","3,025","3,102","3,025",274.000,"837.548,14"
07/6/2017,"3,0250","0,0000%","3,015","3,044","2,968",207.843,"622.832,47"
06/6/2017,"3,0250","-0,6242%","3,111","3,111","3,006",111.998,"343.214,33"
02/6/2017,"3,0440","-0,6203%","3,054","3,092","3,044",61.130,"187.167,05"
01/6/2017,"3,0630","-0,3254%","3,073","3,121","3,054",54.310,"167.253,25"
31/5/2017,"3,0730","0,3265%","3,092","3,169","3,073",169.908,"533.080,59"
30/5/2017,"3,0630","0,0000%","3,025","3,111","3,025",57.233,"175.905,96"
29/5/2017,"3,0630","-2,7310%","3,082","3,082","2,996",108.904,"329.525,21"
26/5/2017,"3,1490","-0,9125%","3,14","3,178","3,102",30.877,"96.720,88"
25/5/2017,"3,1780","-0,9043%","3,207","3,217","3,092",41.369,"129.897,64"
24/5/2017,"3,2070","-1,1710%","3,274","3,274","3,178",41.129,"132.568,59"
23/5/2017,"3,2450","0,0000%","3,169","3,264","3,169",66.128,"214.079,01"
22/5/2017,"3,2450","0,8704%","3,207","3,255","3,207",29.147,"94.440,59"
19/5/2017,"3,2170","-0,2790%","3,255","3,283","3,207",34.861,"112.592,99"
18/5/2017,"3,2260","0,0000%","3,197","3,255","3,169",28.762,"92.343,06"
17/5/2017,"3,2260","-1,1642%","3,226","3,303","3,226",77.802,"253.319,40"
16/5/2017,"3,2640","2,3839%","3,169","3,274","3,169",39.273,"127.087,78"
15/5/2017,"3,1880","0,3147%","3,178","3,264","3,178",21.091,"67.688,00"
12/5/2017,"3,1780","-0,5943%","3,178","3,226","3,169",39.236,"125.283,55"
11/5/2017,"3,1970","-2,0527%","3,264","3,283","3,188",34.684,"111.950,26"
10/5/2017,"3,2640","0,5855%","3,207","3,303","3,207",32.002,"103.856,43"
09/5/2017,"3,2450","3,6741%","3,13","3,245","3,121",64.128,"206.024,65"
08/5/2017,"3,1300","2,8252%","3,015","3,188","3,015",45.360,"140.938,39"
05/5/2017,"3,0440","0,2965%","3,015","3,044","2,939",38.695,"115.194,86"
04/5/2017,"3,0350","-1,5250%","3,092","3,092","3,015",16.758,"50.986,93"
03/5/2017,"3,0820","0,9168%","3,044","3,082","3,006",26.375,"80.184,16"
02/5/2017,"3,0540","2,8976%","2,968","3,082","2,958",55.794,"169.635,27"
28/4/2017,"2,9680","-0,3023%","2,996","3,006","2,968",14.444,"43.073,78"
27/4/2017,"2,9770","-1,2604%","3,015","3,025","2,968",20.209,"60.616,18"
26/4/2017,"3,0150","0,9374%","3,015","3,015","2,948",11.785,"35.203,85"
25/4/2017,"2,9870","1,3229%","2,996","3,015","2,929",8.635,"25.711,16"
24/4/2017,"2,9480","0,6487%","2,977","2,996","2,929",12.607,"37.399,15"
21/4/2017,"2,9290","0,9652%","2,958","2,958","2,901",9.702,"28.279,67"
20/4/2017,"2,9010","-2,2574%","2,958","2,958","2,891",8.768,"25.620,86"
19/4/2017,"2,9680","-0,3023%","3,025","3,025","2,948",6.510,"19.354,44"
18/4/2017,"2,9770","-1,9110%","3,006","3,035","2,977",6.957,"20.879,00"
13/4/2017,"3,0350","2,6031%","3,015","3,035","2,948",35.619,"106.801,67"
12/4/2017,"2,9580","-0,6382%","3,015","3,015","2,929",35.446,"105.039,94"
11/4/2017,"2,9770","5,7925%","2,834","3,015","2,786",52.952,"154.083,31"
10/4/2017,"2,8140","1,3689%","2,786","2,824","2,776",16.526,"46.415,85"
07/4/2017,"2,7760","-0,3589%","2,795","2,824","2,766",24.578,"68.757,97"
06/4/2017,"2,7860","1,4197%","2,786","2,795","2,766",13.092,"36.452,12"
05/4/2017,"2,7470","-0,3627%","2,766","2,786","2,747",30.279,"83.732,60"
04/4/2017,"2,7570","0,0000%","2,766","2,766","2,738",16.033,"44.205,19"
03/4/2017,"2,7570","0,3640%","2,776","2,776","2,738",15.288,"42.047,49"
31/3/2017,"2,7470","0,0000%","2,766","2,776","2,738",15.871,"43.724,22"
30/3/2017,"2,7470","0,3287%","2,786","2,814","2,747",22.780,"63.460,75"
29/3/2017,"2,7380","-0,6892%","2,766","2,814","2,728",32.987,"91.334,79"
28/3/2017,"2,7570","2,8731%","2,68","2,757","2,671",40.002,"109.218,43"
27/3/2017,"2,6800","2,1731%","2,661","2,7","2,652",24.166,"64.969,08"
24/3/2017,"2,6230","0,3827%","2,642","2,671","2,623",7.715,"20.323,84"
23/3/2017,"2,6130","-1,4334%","2,632","2,689","2,613",13.457,"35.605,53"
22/3/2017,"2,6510","1,4543%","2,613","2,679","2,585",18.605,"49.146,79"
21/3/2017,"2,6130","0,6936%","2,595","2,623","2,576",12.084,"31.461,55"
20/3/2017,"2,5950","1,4861%","2,557","2,613","2,548",15.572,"40.283,47"
17/3/2017,"2,5570","-0,7376%","2,576","2,613","2,557",72.765,"187.436,89"
16/3/2017,"2,5760","-1,4160%","2,604","2,66","2,566",67.914,"176.304,24"
15/3/2017,"2,6130","-1,0977%","2,604","2,651","2,604",11.401,"29.896,33"
14/3/2017,"2,6420","-1,0487%","2,67","2,679","2,623",25.103,"66.399,51"
13/3/2017,"2,6700","0,0000%","2,651","2,689","2,632",18.827,"50.133,42"
10/3/2017,"2,6700","-2,0543%","2,707","2,717","2,67",45.984,"123.629,14"
09/3/2017,"2,7260","-0,3655%","2,764","2,783","2,707",29.958,"82.524,98"
08/3/2017,"2,7360","4,3080%","2,679","2,764","2,613",64.382,"174.371,90"
07/3/2017,"2,6230","0,0000%","2,651","2,651","2,595",5.312,"13.931,64"
06/3/2017,"2,6230","0,0000%","2,604","2,632","2,595",9.447,"24.676,56"
03/3/2017,"2,6230","0,3827%","2,613","2,632","2,595",8.232,"21.514,90"
02/3/2017,"2,6130","0,0000%","2,613","2,632","2,585",33.607,"87.277,16"
01/3/2017,"2,6130","0,0000%","2,613","2,632","2,604",84.182,"219.964,51"
28/2/2017,"2,6130","-0,7219%","2,623","2,632","2,604",35.993,"94.213,85"
24/2/2017,"2,6320","0,0000%","2,623","2,66","2,623",33.865,"89.168,17"
23/2/2017,"2,6320","-2,1197%","2,726","2,726","2,623",74.783,"197.194,24"
22/2/2017,"2,6890","0,0000%","2,698","2,717","2,67",11.921,"32.000,00"
21/2/2017,"2,6890","0,0000%","2,689","2,754","2,689",30.152,"81.518,81"
20/2/2017,"2,6890","0,0000%","2,67","2,745","2,67",32.556,"87.659,12"
17/2/2017,"2,6890","0,0000%","2,679","2,707","2,642",54.759,"147.140,26"
16/2/2017,"2,6890","0,0000%","2,689","2,698","2,66",56.864,"152.407,55"
15/2/2017,"2,6890","0,0000%","2,651","2,689","2,604",19.499,"51.755,41"
14/2/2017,"2,6890","2,1657%","2,623","2,707","2,604",52.765,"140.176,28"
13/2/2017,"2,6320","0,0000%","2,623","2,689","2,604",24.345,"64.733,60"
10/2/2017,"2,6320","0,3431%","2,632","2,679","2,623",30.557,"80.713,07"
09/2/2017,"2,6230","-0,3419%","2,595","2,632","2,576",17.881,"46.426,29"
08/2/2017,"2,6320","-0,3785%","2,613","2,632","2,576",25.280,"65.968,51"
07/2/2017,"2,6420","-0,3395%","2,632","2,66","2,595",25.553,"67.303,99"
06/2/2017,"2,6510","0,0000%","2,613","2,651","2,613",18.954,"49.972,46"
03/2/2017,"2,6510","0,3407%","2,642","2,679","2,632",11.063,"29.336,35"
02/2/2017,"2,6420","1,1098%","2,595","2,67","2,585",29.742,"78.184,82"
01/2/2017,"2,6130","0,0000%","2,613","2,632","2,585",17.562,"45.799,45"
31/1/2017,"2,6130","0,0000%","2,632","2,632","2,557",190.923,"498.519,36"
30/1/2017,"2,6130","-1,7669%","2,66","2,66","2,585",42.924,"112.307,11"
27/1/2017,"2,6600","-4,7278%","2,726","2,745","2,66",73.101,"196.145,09"
26/1/2017,"2,7920","-0,3213%","2,811","2,82","2,745",23.062,"63.926,70"
25/1/2017,"2,8010","1,3386%","2,764","2,83","2,754",32.529,"90.909,16"
24/1/2017,"2,7640","1,3940%","2,754","2,783","2,726",36.209,"99.998,23"
23/1/2017,"2,7260","0,0000%","2,707","2,764","2,689",86.155,"234.797,06"
20/1/2017,"2,7260","0,0000%","2,689","2,726","2,67",21.178,"57.316,14"
19/1/2017,"2,7260","0,0000%","2,726","2,745","2,707",12.989,"35.349,32"
18/1/2017,"2,7260","0,0000%","2,707","2,745","2,707",11.991,"32.591,28"
17/1/2017,"2,7260","0,0000%","2,754","2,764","2,698",25.272,"68.859,29"
16/1/2017,"2,7260","-0,3655%","2,67","2,726","2,66",12.127,"32.880,51"
13/1/2017,"2,7360","0,0000%","2,736","2,745","2,689",85.129,"231.199,97"
12/1/2017,"2,7360","0,6993%","2,726","2,783","2,679",34.075,"92.849,07"
11/1/2017,"2,7170","0,3694%","2,707","2,717","2,689",13.148,"35.614,21"
10/1/2017,"2,7070","1,0452%","2,651","2,726","2,651",56.102,"150.953,44"
09/1/2017,"2,6790","0,0000%","2,632","2,679","2,613",30.274,"80.362,83"
05/1/2017,"2,6790","0,0000%","2,642","2,679","2,642",23.156,"61.825,80"
04/1/2017,"2,6790","0,0000%","2,698","2,698","2,651",23.258,"62.136,98"
03/1/2017,"2,6790","0,3371%","2,67","2,689","2,632",25.754,"68.687,97"
02/1/2017,"2,6700","1,0598%","2,642","2,67","2,632",7.471,"19.902,40"
30/12/2016,"2,6420","0,3799%","2,632","2,66","2,632",15.663,"41.381,59"
29/12/2016,"2,6320","0,0000%","2,632","2,632","2,604",10.319,"27.110,94"
28/12/2016,"2,6320","0,0000%","2,632","2,632","2,576",21.390,"56.177,53"
27/12/2016,"2,6320","1,0753%","2,576","2,642","2,576",31.513,"82.754,93"
23/12/2016,"2,6040","-1,0638%","2,557","2,604","2,548",10.232,"26.431,74"
22/12/2016,"2,6320","0,0000%","2,623","2,632","2,548",19.554,"50.794,49"
21/12/2016,"2,6320","6,8616%","2,454","2,632","2,454",28.097,"72.292,93"
20/12/2016,"2,4630","-1,8725%","2,482","2,51","2,454",16.377,"40.454,12"
19/12/2016,"2,5100","-1,1032%","2,519","2,538","2,463",23.891,"59.760,87"
16/12/2016,"2,5380","1,8868%","2,454","2,538","2,454",32.721,"81.902,16"
15/12/2016,"2,4910","-0,3998%","2,519","2,519","2,435",54.957,"136.449,59"
14/12/2016,"2,5010","-4,2863%","2,613","2,613","2,482",33.694,"84.950,96"
13/12/2016,"2,6130","0,0000%","2,585","2,623","2,557",11.890,"30.993,79"
12/12/2016,"2,6130","0,0000%","2,613","2,642","2,576",6.782,"17.734,80"
09/12/2016,"2,6130","-1,7669%","2,66","2,66","2,566",25.932,"67.528,38"
08/12/2016,"2,6600","1,4106%","2,585","2,689","2,585",35.467,"93.758,53"
07/12/2016,"2,6230","1,8245%","2,604","2,66","2,604",22.612,"59.604,37"
06/12/2016,"2,5760","0,0000%","2,566","2,604","2,557",5.099,"13.127,49"
05/12/2016,"2,5760","0,0000%","2,585","2,595","2,557",6.139,"15.799,60"
02/12/2016,"2,5760","0,7431%","2,585","2,604","2,538",10.528,"27.021,51"
01/12/2016,"2,5570","-3,5458%","2,604","2,632","2,557",17.087,"44.083,59"
30/11/2016,"2,6510","1,4543%","2,595","2,66","2,585",16.678,"43.871,47"
29/11/2016,"2,6130","0,0000%","2,613","2,651","2,595",13.204,"34.469,39"
28/11/2016,"2,6130","-1,4334%","2,632","2,651","2,604",10.556,"27.611,56"
25/11/2016,"2,6510","0,0000%","2,66","2,689","2,595",18.048,"47.597,83"
24/11/2016,"2,6510","-2,0687%","2,67","2,689","2,623",16.300,"43.118,23"
23/11/2016,"2,7070","0,0000%","2,726","2,726","2,66",7.182,"19.360,26"
22/11/2016,"2,7070","0,6694%","2,651","2,717","2,651",18.165,"48.709,39"
21/11/2016,"2,6890","1,4334%","2,651","2,707","2,642",13.912,"37.263,88"
18/11/2016,"2,6510","1,0675%","2,613","2,66","2,595",45.118,"118.595,40"
17/11/2016,"2,6230","-0,3419%","2,604","2,67","2,604",9.590,"25.172,36"
16/11/2016,"2,6320","2,5721%","2,566","2,66","2,538",95.433,"250.509,91"
15/11/2016,"2,5660","0,7064%","2,519","2,613","2,51",43.585,"111.125,10"
14/11/2016,"2,5480","-0,7015%","2,585","2,585","2,529",8.226,"20.986,64"
11/11/2016,"2,5660","0,0000%","2,566","2,566","2,529",6.906,"17.647,58"
10/11/2016,"2,5660","0,7064%","2,548","2,585","2,519",14.391,"36.648,62"
09/11/2016,"2,5480","0,0000%","2,548","2,548","2,491",14.879,"37.595,10"
08/11/2016,"2,5480","-0,3520%","2,529","2,557","2,519",8.263,"20.951,39"
07/11/2016,"2,5570","0,0000%","2,557","2,566","2,519",13.258,"33.780,63"
04/11/2016,"2,5570","-1,0832%","2,576","2,576","2,501",30.512,"77.297,40"
03/11/2016,"2,5850","-0,7296%","2,595","2,623","2,538",28.998,"74.547,45"
02/11/2016,"2,6040","0,0000%","2,557","2,604","2,548",11.863,"30.572,00"
01/11/2016,"2,6040","-0,3444%","2,576","2,623","2,566",8.253,"21.469,50"
31/10/2016,"2,6130","0,0000%","2,566","2,613","2,566",2.911,"7.566,33"
27/10/2016,"2,6130","0,0000%","2,557","2,632","2,557",8.846,"22.944,27"
26/10/2016,"2,6130","1,0832%","2,585","2,623","2,557",10.152,"26.366,45"
25/10/2016,"2,5850","-0,7296%","2,623","2,623","2,538",8.829,"22.589,40"
24/10/2016,"2,6040","1,8381%","2,557","2,613","2,557",14.101,"36.463,92"
21/10/2016,"2,5570","0,7486%","2,548","2,604","2,501",18.912,"48.374,95"
20/10/2016,"2,5380","-0,3925%","2,529","2,548","2,519",15.153,"38.435,01"
19/10/2016,"2,5480","1,5139%","2,491","2,548","2,444",20.000,"50.148,96"
18/10/2016,"2,5100","-1,1032%","2,519","2,576","2,51",15.390,"39.009,47"
17/10/2016,"2,5380","-1,4752%","2,576","2,576","2,501",8.853,"22.495,36"
14/10/2016,"2,5760","3,4123%","2,472","2,576","2,472",30.374,"77.239,43"
13/10/2016,"2,4910","0,0000%","2,463","2,491","2,444",13.407,"33.235,73"
12/10/2016,"2,4910","0,7686%","2,444","2,529","2,444",51.285,"128.229,31"
11/10/2016,"2,4720","0,0000%","2,501","2,51","2,472",21.954,"54.614,40"
10/10/2016,"2,4720","-0,4029%","2,482","2,538","2,472",36.973,"92.365,85"
07/10/2016,"2,4820","0,7714%","2,407","2,51","2,407",32.268,"80.364,87"
06/10/2016,"2,4630","-0,3641%","2,444","2,491","2,416",34.394,"83.934,82"
05/10/2016,"2,4720","1,1457%","2,444","2,529","2,435",27.783,"69.134,40"
04/10/2016,"2,4440","0,7835%","2,388","2,444","2,388",43.463,"105.410,93"
03/10/2016,"2,4250","0,0000%","2,388","2,425","2,388",5.816,"14.042,08"
30/9/2016,"2,4250","0,0000%","2,407","2,425","2,378",15.681,"37.707,54"
29/9/2016,"2,4250","1,1681%","2,397","2,425","2,369",15.937,"38.616,16"
28/9/2016,"2,3970","0,0000%","2,416","2,416","2,369",8.200,"19.577,16"
27/9/2016,"2,3970","0,0000%","2,35","2,397","2,35",13.936,"33.051,84"
26/9/2016,"2,3970","-1,1546%","2,397","2,407","2,331",16.412,"38.932,38"
23/9/2016,"2,4250","-1,1817%","2,444","2,444","2,407",18.185,"44.123,06"
22/9/2016,"2,4540","0,0000%","2,444","2,472","2,416",9.147,"22.292,08"
21/9/2016,"2,4540","-0,3654%","2,444","2,472","2,407",19.298,"47.137,48"
20/9/2016,"2,4630","0,3667%","2,416","2,472","2,407",4.478,"10.856,13"
19/9/2016,"2,4540","-1,4853%","2,491","2,51","2,397",13.204,"32.146,40"
16/9/2016,"2,4910","3,9216%","2,397","2,491","2,378",43.341,"105.645,99"
15/9/2016,"2,3970","-0,4155%","2,407","2,407","2,331",14.790,"34.998,54"
14/9/2016,"2,4070","-0,3725%","2,416","2,416","2,369",9.581,"22.973,95"
13/9/2016,"2,4160","0,0000%","2,35","2,435","2,35",9.879,"23.614,16"
12/9/2016,"2,4160","-0,3711%","2,378","2,435","2,36",22.190,"53.184,93"
09/9/2016,"2,4250","1,5494%","2,397","2,425","2,378",12.585,"30.332,43"
08/9/2016,"2,3880","-2,2913%","2,407","2,435","2,388",10.833,"26.024,20"
07/9/2016,"2,4440","-0,4075%","2,407","2,454","2,407",5.917,"14.398,61"
06/9/2016,"2,4540","-0,3654%","2,454","2,454","2,407",9.278,"22.612,44"
05/9/2016,"2,4630","-1,1240%","2,51","2,51","2,463",13.902,"34.413,18"
02/9/2016,"2,4910","1,1368%","2,529","2,529","2,435",22.989,"56.718,87"
01/9/2016,"2,4630","-2,2231%","2,491","2,501","2,444",17.568,"43.385,00"
31/8/2016,"2,5190","1,9013%","2,472","2,519","2,463",18.198,"45.259,25"
30/8/2016,"2,4720","0,7335%","2,472","2,482","2,444",2.946,"7.234,55"
29/8/2016,"2,4540","-1,8792%","2,501","2,501","2,435",8.873,"21.799,06"
26/8/2016,"2,5010","-0,3586%","2,491","2,548","2,482",32.270,"80.905,62"
25/8/2016,"2,5100","0,7627%","2,463","2,529","2,463",3.783,"9.456,73"
24/8/2016,"2,4910","-0,3998%","2,501","2,501","2,454",5.853,"14.524,90"
23/8/2016,"2,5010","-0,7146%","2,548","2,548","2,472",8.355,"21.035,86"
22/8/2016,"2,5190","1,1240%","2,576","2,576","2,482",4.089,"10.247,03"
19/8/2016,"2,4910","-2,2370%","2,538","2,557","2,491",9.461,"23.856,08"
18/8/2016,"2,5480","0,3940%","2,491","2,557","2,491",1.738,"4.401,30"
17/8/2016,"2,5380","-0,3925%","2,576","2,576","2,51",3.965,"10.016,46"
16/8/2016,"2,5480","1,1513%","2,529","2,548","2,501",1.555,"3.929,99"
12/8/2016,"2,5190","-2,2127%","2,604","2,604","2,519",3.631,"9.231,32"
11/8/2016,"2,5760","0,7431%","2,576","2,576","2,51",10.969,"28.154,25"
10/8/2016,"2,5570","0,7486%","2,566","2,566","2,529",1.636,"4.163,78"
09/8/2016,"2,5380","2,6699%","2,491","2,566","2,472",9.544,"24.129,13"
08/8/2016,"2,4720","-1,8658%","2,538","2,566","2,472",4.791,"11.898,58"
05/8/2016,"2,5190","-0,3954%","2,519","2,529","2,519",1.771,"4.467,01"
04/8/2016,"2,5290","3,0562%","2,482","2,538","2,472",12.722,"31.768,39"
03/8/2016,"2,4540","-3,3097%","2,491","2,548","2,444",19.232,"47.460,57"
02/8/2016,"2,5380","-0,3925%","2,538","2,576","2,482",119.627,"303.531,04"
01/8/2016,"2,5480","1,8792%","2,501","2,566","2,501",24.604,"62.502,05"
29/7/2016,"2,5010","3,5182%","2,416","2,51","2,407",78.275,"190.913,40"
28/7/2016,"2,4160","0,7927%","2,407","2,416","2,36",13.556,"32.351,23"
27/7/2016,"2,3970","1,5678%","2,397","2,407","2,388",4.017,"9.634,19"
26/7/2016,"2,3600","-1,9526%","2,322","2,397","2,322",5.353,"12.667,50"
25/7/2016,"2,4070","1,9915%","2,407","2,416","2,388",2.893,"6.951,65"
22/7/2016,"2,3600","-1,1725%","2,425","2,425","2,36",16.198,"38.529,02"
21/7/2016,"2,3880","-1,1589%","2,425","2,435","2,388",9.087,"21.963,41"
20/7/2016,"2,4160","0,7927%","2,388","2,435","2,388",7.453,"18.015,52"
19/7/2016,"2,3970","0,3769%","2,388","2,425","2,341",6.765,"16.105,40"
18/7/2016,"2,3880","-0,7894%","2,416","2,416","2,331",11.035,"26.015,57"
15/7/2016,"2,4070","0,0000%","2,369","2,425","2,35",10.276,"24.696,60"
14/7/2016,"2,4070","-0,3725%","2,416","2,454","2,378",54.096,"131.149,64"
13/7/2016,"2,4160","1,1725%","2,35","2,416","2,322",20.774,"49.401,37"
12/7/2016,"2,3880","0,0000%","2,36","2,407","2,341",6.170,"14.717,67"
11/7/2016,"2,3880","0,8020%","2,388","2,397","2,35",4.985,"11.863,07"
08/7/2016,"2,3690","2,8658%","2,322","2,388","2,275",8.464,"19.920,15"
07/7/2016,"2,3030","-3,9216%","2,341","2,388","2,303",17.137,"39.824,53"
06/7/2016,"2,3970","3,6316%","2,35","2,397","2,275",9.711,"22.860,58"
05/7/2016,"2,3130","-1,5745%","2,322","2,331","2,256",16.263,"37.422,12"
04/7/2016,"2,3500","0,8151%","2,313","2,35","2,256",13.210,"30.701,39"
01/7/2016,"2,3310","2,8685%","2,275","2,341","2,275",13.861,"31.977,55"
30/6/2016,"2,2660","-0,7881%","2,284","2,284","2,228",13.922,"31.446,82"
29/6/2016,"2,2840","0,0000%","2,294","2,303","2,209",16.405,"37.212,63"
28/6/2016,"2,2840","0,7944%","2,266","2,313","2,266",13.887,"31.821,63"
27/6/2016,"2,2660","0,4433%","2,256","2,322","2,19",20.351,"46.188,67"
24/6/2016,"2,2560","-8,7379%","2,134","2,275","2,096",84.735,"185.581,23"
23/6/2016,"2,4720","-0,7627%","2,444","2,482","2,425",30.938,"76.042,72"
22/6/2016,"2,4910","0,3626%","2,444","2,491","2,397",30.568,"75.055,69"
21/6/2016,"2,4820","1,5548%","2,501","2,566","2,482",30.568,"76.763,50"
17/6/2016,"2,4440","0,3696%","2,444","2,585","2,444",65.309,"162.370,66"
16/6/2016,"2,4350","-2,2481%","2,454","2,51","2,36",44.146,"106.897,07"
15/6/2016,"2,4910","0,0000%","2,548","2,557","2,435",54.753,"135.161,59"
14/6/2016,"2,4910","-0,3998%","2,557","2,557","2,444",33.288,"82.507,14"
13/6/2016,"2,5010","-2,1901%","2,557","2,557","2,435",27.386,"67.727,53"
10/6/2016,"2,5570","-2,8495%","2,651","2,689","2,482",44.065,"112.041,81"
09/6/2016,"2,6320","-2,1197%","2,726","2,745","2,632",16.011,"42.785,71"
08/6/2016,"2,6890","-0,3336%","2,707","2,726","2,651",24.975,"66.850,64"
07/6/2016,"2,6980","0,0000%","2,689","2,783","2,679",9.464,"25.822,86"
06/6/2016,"2,6980","0,7092%","2,679","2,764","2,66",29.958,"81.184,76"
03/6/2016,"2,6790","0,0000%","2,632","2,726","2,632",9.012,"24.176,98"
02/6/2016,"2,6790","0,0000%","2,67","2,698","2,595",29.264,"77.684,33"
01/6/2016,"2,6790","-0,3719%","2,66","2,717","2,66",10.055,"27.041,28"
31/5/2016,"2,6890","-1,3573%","2,698","2,754","2,689",25.649,"69.453,12"
30/5/2016,"2,7260","-2,0481%","2,764","2,764","2,679",21.318,"57.885,24"
27/5/2016,"2,7830","-0,3223%","2,754","2,82","2,736",14.229,"39.481,69"
26/5/2016,"2,7920","0,0000%","2,811","2,839","2,764",49.015,"137.417,28"
25/5/2016,"2,7920","1,3798%","2,82","2,82","2,707",51.772,"143.630,78"
24/5/2016,"2,7540","-2,3404%","2,745","2,82","2,717",30.990,"85.517,86"
23/5/2016,"2,8200","0,0000%","2,82","2,867","2,773",27.888,"78.104,71"
20/5/2016,"2,8200","2,0260%","2,736","2,82","2,736",16.935,"47.047,70"
19/5/2016,"2,7640","-1,0029%","2,717","2,783","2,717",13.323,"36.751,21"
18/5/2016,"2,7920","-0,3213%","2,801","2,83","2,736",12.029,"33.377,52"
17/5/2016,"2,8010","1,3386%","2,67","2,82","2,67",31.003,"86.710,31"
16/5/2016,"2,7640","1,7298%","2,66","2,773","2,66",17.731,"47.795,58"
13/5/2016,"2,7170","-0,3302%","2,736","2,736","2,66",11.374,"30.734,91"
12/5/2016,"2,7260","0,3312%","2,726","2,745","2,66",17.973,"48.917,82"
11/5/2016,"2,7170","1,4184%","2,707","2,717","2,642",24.868,"66.854,27"
10/5/2016,"2,6790","0,7143%","2,66","2,726","2,66",22.878,"61.446,62"
09/5/2016,"2,6600","1,4106%","2,689","2,689","2,585",9.410,"24.769,77"
06/5/2016,"2,6230","-0,3419%","2,632","2,632","2,576",11.684,"30.573,39"
05/5/2016,"2,6320","2,5721%","2,613","2,679","2,613",35.653,"94.881,45"
04/5/2016,"2,5660","-1,4593%","2,548","2,632","2,548",13.864,"35.784,03"
28/4/2016,"2,6040","0,0000%","2,604","2,632","2,566",8.756,"22.760,50"
27/4/2016,"2,6040","-1,0638%","2,529","2,604","2,501",13.874,"35.295,33"
26/4/2016,"2,6320","1,0753%","2,623","2,632","2,566",13.606,"35.389,95"
25/4/2016,"2,6040","-1,7729%","2,604","2,613","2,576",24.778,"64.398,78"
22/4/2016,"2,6510","0,7219%","2,632","2,66","2,604",25.889,"68.338,03"
21/4/2016,"2,6320","1,0753%","2,557","2,679","2,529",122.104,"312.560,56"
20/4/2016,"2,6040","0,0000%","2,604","2,651","2,576",10.951,"28.425,45"
19/4/2016,"2,6040","2,1978%","2,519","2,651","2,463",110.756,"282.963,76"
18/4/2016,"2,5480","2,2882%","2,529","2,576","2,463",13.463,"34.099,46"
15/4/2016,"2,4910","1,5077%","2,482","2,529","2,472",29.833,"74.634,80"
14/4/2016,"2,4540","-1,8792%","2,501","2,501","2,435",48.383,"118.946,68"
13/4/2016,"2,5010","-2,1901%","2,538","2,538","2,454",61.312,"152.370,00"
12/4/2016,"2,5570","0,0000%","2,538","2,585","2,51",53.060,"135.307,37"
11/4/2016,"2,5570","-0,3507%","2,566","2,595","2,519",47.460,"121.349,08"
08/4/2016,"2,5660","-2,5076%","2,632","2,67","2,566",62.962,"165.088,38"
07/4/2016,"2,6320","0,0000%","2,604","2,642","2,576",32.884,"85.955,06"
06/4/2016,"2,6320","0,0000%","2,585","2,651","2,585",31.355,"82.062,11"
05/4/2016,"2,6320","-1,4232%","2,585","2,66","2,576",36.597,"96.168,98"
04/4/2016,"2,6700","-0,7066%","2,689","2,689","2,595",48.265,"128.077,22"
01/4/2016,"2,6890","0,3733%","2,707","2,707","2,651",16.103,"43.211,54"
31/3/2016,"2,6790","-0,3719%","2,604","2,745","2,604",151.730,"406.690,78"
